,file,files_cc
897,Cluster.java,54
898,Configurable.java,0
899,Deserializer.java,3
900,KafkaException.java,4
901,Metric.java,0
902,Node.java,0
903,PartitionInfo.java,14
904,Serializer.java,3
905,StringSerialization.java,0
906,TopicPartition.java,11
907,AbstractConfig.java,117
908,ConfigDef.java,289
909,ConfigException.java,4
910,ApiException.java,5
911,CorruptMessageException.java,4
912,LeaderNotAvailableException.java,2
913,MessageTooLargeException.java,0
914,NetworkException.java,4
915,NotLeaderForPartitionException.java,4
916,OffsetMetadataTooLarge.java,4
917,OffsetOutOfRangeException.java,4
918,RetryableException.java,0
919,TimeoutException.java,4
920,UnknownServerException.java,4
921,UnknownTopicOrPartitionException.java,4
922,CompoundStat.java,3
923,JmxReporter.java,58
924,KafkaMetric.java,13
925,Measurable.java,0
926,MeasurableStat.java,0
927,MetricConfig.java,14
928,Metrics.java,74
929,MetricsReporter.java,4
930,Quota.java,17
931,QuotaViolationException.java,6
932,Sensor.java,59
933,Stat.java,0
934,Avg.java,5
935,Count.java,0
936,Histogram.java,0
937,Max.java,5
938,Min.java,5
939,Percentile.java,3
940,Percentiles.java,20
941,Rate.java,10
942,SampledStat.java,22
943,Total.java,0
944,ByteBufferReceive.java,0
945,ByteBufferSend.java,11
946,NetworkReceive.java,31
947,NetworkSend.java,5
948,Receive.java,0
949,Selectable.java,0
950,Selector.java,227
951,Send.java,0
952,ApiKeys.java,34
953,Errors.java,25
954,ProtoUtils.java,0
955,Protocol.java,26
956,ArrayOf.java,25
957,Field.java,31
958,Schema.java,39
959,SchemaException.java,2
960,Struct.java,140
961,Type.java,94
962,CompressionType.java,23
963,InvalidRecordException.java,2
964,LogEntry.java,0
965,MemoryRecords.java,109
966,Record.java,0
967,Records.java,0
968,RequestHeader.java,21
969,RequestSend.java,0
970,ResponseHeader.java,15
971,AbstractIterator.java,13
972,CopyOnWriteMap.java,24
973,KafkaThread.java,5
974,SystemTime.java,7
975,Time.java,3
976,Utils.java,203
977,SelectorTest.java,130
978,BufferPoolTest.java,38
979,MetadataTest.java,36
980,MockProducerTest.java,67
981,RecordAccumulatorTest.java,111
982,RecordSendTest.java,7
983,SenderTest.java,166
984,ConfigDefTest.java,64
985,JmxReporterTest.java,5
986,MetricsTest.java,76
987,HistogramTest.java,0
988,ProtocolSerializationTest.java,40
989,MemoryRecordsTest.java,85
990,RecordTest.java,20
991,AbstractIteratorTest.java,7
992,MockTime.java,17
993,MetricsBench.java,3
994,Microbenchmarks.java,19
995,MockSelector.java,39
996,TestUtils.java,71
997,RecordMetadata.java,0
998,FutureRecordMetadata.java,19
999,CorruptRecordException.java,4
1000,RecordTooLargeException.java,6
1001,PartitionerTest.java,6
1002,TopicDeletionManager.scala,46
1003,DeleteTopicTest.scala,31
1004,HEADER,0
1005,README-sbt.md,0
1006,build.gradle,0
1007,gradle.properties,0
1008,buildscript.gradle,0
1009,license.gradle,0
1010,gradle-wrapper.jar,0
1011,gradle-wrapper.properties,0
1012,gradlew,0
1013,settings.gradle,0
1014,MetadataRequest.java,39
1015,MetadataResponse.java,74
1016,ProducerSendTest.scala,46
1017,scala.gradle,0
1018,InvalidMetadataException.java,4
1019,RetriableException.java,4
1020,ProducerFailureHandlingTest.scala,20
1021,ProduceResponse.java,37
1022,ErrorLoggingCallback.java,9
1023,ConsumerMetadataRequest.scala,4
1024,ConsumerMetadataResponse.scala,3
1025,ConsumerCoordinatorNotAvailableException.scala,0
1026,NotCoordinatorForConsumerException.scala,0
1027,OffsetsLoadInProgressException.scala,0
1028,OffsetManager.scala,0
1029,TestOffsetManager.scala,0
1030,offset_management_test.py,0
1031,testcase_7001_properties.json,0
1032,kafka_server_1.properties,0
1033,kafka_server_2.properties,0
1034,kafka_server_3.properties,0
1035,kafka_server_4.properties,0
1036,zookeeper_0.properties,0
1037,testcase_7002_properties.json,0
1038,UncleanLeaderElectionTest.scala,27
1039,ReplicaManagerTest.scala,144
1040,ByteBufferInputStream.java,6
1041,ByteBufferOutputStream.java,16
1042,Compressor.java,0
1043,CrcTest.java,3
1044,ProducerCompressionTest.scala,6
1045,gradlew.bat,0
1046,doap_Kafka.rdf,0
1047,kafka-topics.bat,0
1048,DynamicConfigChangeTest.scala,33
1049,MetadataCache.scala,2
1050,BaseProducer.scala,0
1051,BrokerStates.scala,0
1052,MessageStreamsExistException.scala,0
1053,ConsumerConfig.java,21
1054,ConsumerRebalanceCallback.java,0
1055,ConsumerRecord.java,19
1056,ConsumerRecords.java,19
1057,KafkaConsumer.java,147
1058,MockConsumer.java,105
1059,OffsetMetadata.java,0
1060,ClientUtils.java,27
1061,ConsumerExampleTest.java,0
1062,ReplicationUtils.scala,9
1063,ReplicationUtilsTest.scala,2
1064,ClientRequest.java,11
1065,ClientResponse.java,13
1066,ClusterConnectionStates.java,73
1067,ConnectionState.java,4
1068,InFlightRequests.java,29
1069,KafkaClient.java,0
1070,NetworkClient.java,159
1071,NodeConnectionState.java,2
1072,ProduceRequest.java,43
1073,MockClient.java,143
1074,NetworkClientTest.java,83
1075,kafka-consumer-offset-checker.sh,0
1076,kafka-mirror-maker.sh,0
1077,kafka-replica-verification.sh,0
1078,kafka-consumer-offset-checker.bat,0
1079,kafka-consumer-perf-test.bat,0
1080,kafka-mirror-maker.bat,0
1081,kafka-preferred-replica-election.bat,0
1082,kafka-producer-perf-test.bat,0
1083,kafka-reassign-partitions.bat,0
1084,kafka-replay-log-producer.bat,0
1085,kafka-replica-verification.bat,0
1086,kafka-simple-consumer-shell.bat,0
1087,zookeeper-shell.bat,0
1088,CommandLineUtilsTest.scala,11
1089,AbstractRequestResponse.java,0
1090,ConsumerMetadataRequest.java,7
1091,ConsumerMetadataResponse.java,5
1092,FetchRequest.java,58
1093,FetchResponse.java,36
1094,HeartbeatRequest.java,10
1095,HeartbeatResponse.java,7
1096,JoinGroupRequest.java,13
1097,JoinGroupResponse.java,9
1098,ListOffsetRequest.java,25
1099,ListOffsetResponse.java,9
1100,OffsetCommitRequest.java,15
1101,OffsetCommitResponse.java,10
1102,OffsetFetchRequest.java,52
1103,OffsetFetchResponse.java,46
1104,CollectionUtils.java,8
1105,RequestResponseTest.java,409
1106,GenericRequestOrResponseAndHeader.scala,4
1107,HeartbeatRequestAndHeader.scala,0
1108,HeartbeatResponseAndHeader.scala,0
1109,JoinGroupRequestAndHeader.scala,0
1110,JoinGroupResponseAndHeader.scala,0
1111,GenericRequestAndHeader.scala,0
1112,GenericResponseAndHeader.scala,0
1113,TopicCommandTest.scala,16
1114,DelayedFetch.scala,34
1115,DelayedProduce.scala,15
1116,DelayedRequestKey.scala,0
1117,FetchDataInfo.scala,10
1118,FetchRequestPurgatory.scala,0
1119,LogOffsetMetadata.scala,9
1120,ProducerRequestPurgatory.scala,0
1121,InvalidTopicException.java,7
1122,PartitionAssignor.scala,0
1123,PartitionAssignorTest.scala,0
1124,ZooKeeperMainWrapper.scala,0
1125,ClientUtilsTest.java,10
1126,UtilsTest.java,82
1127,wrapper.gradle,0
1128,ServerStartupTest.scala,7
1129,ToolsUtils.scala,11
1130,RecordBatchTooLargeException.java,4
1131,MessageSetSizeTooLargeException.scala,0
1132,NotEnoughReplicasAfterAppendException.java,1
1133,NotEnoughReplicasException.java,4
1134,NotEnoughReplicasAfterAppendException.scala,0
1135,NotEnoughReplicasException.scala,0
1136,KafkaLZ4BlockInputStream.java,41
1137,KafkaLZ4BlockOutputStream.java,51
1138,testcase_15001_properties.json,0
1139,testcase_15002_properties.json,0
1140,testcase_15003_properties.json,0
1141,testcase_15004_properties.json,0
1142,testcase_15005_properties.json,0
1143,testcase_15006_properties.json,0
1144,testcase_10101_properties.json,0
1145,testcase_10102_properties.json,0
1146,testcase_10103_properties.json,0
1147,testcase_10104_properties.json,0
1148,testcase_10105_properties.json,0
1149,testcase_10106_properties.json,0
1150,testcase_10107_properties.json,0
1151,testcase_10108_properties.json,0
1152,testcase_10109_properties.json,0
1153,testcase_10110_properties.json,0
1154,testcase_10131_properties.json,0
1155,testcase_10132_properties.json,0
1156,testcase_10133_properties.json,0
1157,testcase_10134_properties.json,0
1158,topics.json,0
1159,ByteBoundedBlockingQueue.scala,0
1160,ByteBoundedBlockingQueueTest.scala,0
1161,AppInfo.scala,0
1162,MetricsTest.scala,21
1163,LogConfigTest.scala,33
1164,AbstractConfigTest.java,48
1165,DelayedOperation.scala,49
1166,DelayedOperationKey.scala,8
1167,DelayedOperationTest.scala,28
1168,Vagrantfile,0
1169,base.sh,0
1170,broker.sh,0
1171,zk.sh,0
1172,ConsumerRebalanceListener.java,1
1173,ByteArrayDeserializer.java,1
1174,ByteArraySerializer.java,1
1175,DeserializationException.java,0
1176,SerializationException.java,4
1177,DoublyLinkedList.scala,0
1178,StringDeserializer.java,7
1179,StringSerializer.java,7
1180,SerializationTest.java,37
1181,GenerateBrokerIdException.scala,0
1182,InconsistentBrokerIdException.scala,0
1183,LogCleanerManager.scala.orig,0
1184,BrokerMetadataCheckpoint.scala,35
1185,ServerGenerateBrokerIdTest.scala,15
1186,MetricName.java,14
1187,BrokerCompressionTest.scala,4
1188,CommonClientConfigs.java,8
1189,RequestCompletionHandler.java,0
1190,CommitType.java,0
1191,NoOffsetForPartitionException.java,3
1192,Heartbeat.java,15
1193,NoOpConsumerRebalanceCallback.java,2
1194,SubscriptionState.java,212
1195,MockConsumerTest.java,5
1196,SubscriptionStateTest.java,39
1197,ConsumerTest.scala,37
1198,IntegrationTestHarness.scala,14
1199,checkstyle.xml,0
1200,import-control.xml,0
1201,FakeMetricsReporter.java,5
1202,ConsumerCoordinator.scala,0
1203,ConsumerRegistry.scala,0
1204,DelayedHeartbeat.scala,1
1205,DelayedJoinGroup.scala,0
1206,DelayedRebalance.scala,0
1207,GroupRegistry.scala,0
1208,HeartbeatBucket.scala,0
1209,ConsumerGroupCommand.scala,224
1210,DeleteConsumerGroupTest.scala,0
1211,InvalidRequiredAcksException.java,1
1212,ProducerRecordTest.java,5
1213,kafka-consumer-groups.sh,0
1214,ZKPathTest.scala,0
1215,ConsoleProducerTest.scala,11
1216,InterruptException.java,3
1217,KafkaConfigConfigDefTest.scala,0
1218,Coordinator.java,0
1219,Fetcher.java,287
1220,CoordinatorTest.java,0
1221,FetcherTest.java,305
1222,HeartbeatTest.java,1
1223,NoOffsetsCommittedException.scala,0
1224,test-patch.py,0
1225,MessageWriter.scala,0
1226,MessageWriterTest.scala,0
1227,AbstractRequest.java,92
1228,TestPurgatoryPerformance.scala,29
1229,ConsumerBounceTest.scala,45
1230,FixedPortTestUtils.scala,4
1231,ProducerBounceTest.scala,0
1232,SecurityProtocol.java,5
1233,ApiVersion.scala,0
1234,BrokerEndPoint.scala,10
1235,EndPoint.scala,11
1236,BrokerEndPointNotAvailableException.scala,0
1237,BrokerEndPointTest.scala,2
1238,run_all.sh,0
1239,run_all_replica.sh,0
1240,testcase_to_run_all_replica.json,0
1241,CoreUtils.scala,54
1242,Timer.scala,6
1243,TimerTask.scala,5
1244,TimerTaskList.scala,16
1245,TimingWheel.scala,14
1246,TimerTaskListTest.scala,3
1247,TimerTest.scala,7
1248,IntegerDeserializer.java,4
1249,IntegerSerializer.java,2
1250,KafkaConsumerTest.java,194
1251,KafkaProducerTest.java,126
1252,MockMetricsReporter.java,6
1253,ConsumerRebalanceFailedException.scala,0
1254,MinIsrConfigTest.scala,1
1255,MockSerializer.java,4
1256,CoordinatorMetadata.scala,0
1257,Group.scala,6
1258,CoordinatorMetadataTest.scala,0
1259,GroupTest.scala,22
1260,ConsumerGroupMetadata.scala,0
1261,ConsumerMetadata.scala,0
1262,ConsumerGroupMetadataTest.scala,22
1263,DefaultPartitionerTest.java,1
1264,InvalidReceiveException.java,2
1265,MultiSend.java,14
1266,ResponseSend.java,0
1267,RequestOrResponseSend.scala,0
1268,ConsumerCoordinatorResponseTest.scala,0
1269,ConsumerWakeupException.java,0
1270,OffsetResetStrategy.java,1
1271,RequestFuture.java,33
1272,rat.gradle,0
1273,rat-output-to-html.xsl,0
1274,KafkaLog4jAppender.java,82
1275,KafkaLog4jAppenderTest.java,19
1276,MockKafkaLog4jAppender.java,6
1277,kafka-merge-pr.py,61
1278,ConsumerCommitCallback.java,0
1279,ConsumerNetworkClient.java,101
1280,DelayedTask.java,0
1281,DelayedTaskQueue.java,0
1282,NoAvailableBrokersException.java,0
1283,RequestFutureAdapter.java,1
1284,RequestFutureListener.java,0
1285,SendFailedException.java,0
1286,StaleMetadataException.java,2
1287,ConsumerCoordinatorNotAvailableException.java,4
1288,DisconnectException.java,4
1289,IllegalGenerationException.java,4
1290,NotCoordinatorForConsumerException.java,4
1291,OffsetLoadInProgressException.java,4
1292,UnknownConsumerIdException.java,4
1293,ConsumerNetworkClientTest.java,26
1294,DelayedTaskQueueTest.java,0
1295,RequestFutureTest.java,22
1296,TopicAlreadyMarkedForDeletionException.scala,0
1297,CONTRIBUTING.md,0
1298,kafka-verifiable-producer.sh,0
1299,EndToEndLatency.scala,16
1300,console_consumer.py,42
1301,performance.py,10
1302,kafka.properties,0
1303,verifiable_producer.py,46
1304,zookeeper.py,47
1305,benchmark_test.py,9
1306,kafka_test.py,4
1307,replication_test.py,14
1308,ThroughputThrottler.java,15
1309,VerifiableProducer.java,54
1310,aws-access-keys-commands,0
1311,aws-example-Vagrantfile.local,0
1312,aws-init.sh,0
1313,system-test-Vagrantfile.local,0
1314,kafka-configs.sh,0
1315,ConfigCommand.scala,259
1316,ConfigHandler.scala,48
1317,DynamicConfigManager.scala,18
1318,ConfigCommandTest.scala,132
1319,test_console_consumer.py,6
1320,console_consumer_log4j.properties,0
1321,ControllerFailoverTest.scala,5
1322,InterfaceStability.java,0
1323,copycat-standalone.sh,0
1324,copycat-console-sink.properties,0
1325,copycat-console-source.properties,0
1326,copycat-file-sink.properties,0
1327,copycat-file-source.properties,0
1328,copycat-log4j.properties,0
1329,copycat-standalone.properties,0
1330,Connector.java,6
1331,ConnectorContext.java,0
1332,CopycatRecord.java,32
1333,Task.java,13
1334,CopycatException.java,3
1335,SinkConnector.java,1
1336,SinkRecord.java,15
1337,SinkTask.java,7
1338,SinkTaskContext.java,1
1339,SourceConnector.java,3
1340,SourceRecord.java,20
1341,SourceTask.java,6
1342,SourceTaskContext.java,1
1343,Converter.java,3
1344,OffsetStorageReader.java,0
1345,ConnectorUtils.java,5
1346,ConnectorReconfigurationTest.java,10
1347,ConnectorUtilsTest.java,2
1348,DataRuntimeException.java,3
1349,DataTypeException.java,2
1350,ObjectProperties.java,0
1351,SchemaBuilder.java,65
1352,SchemaParseException.java,2
1353,FileStreamSinkConnector.java,8
1354,FileStreamSinkTask.java,14
1355,FileStreamSourceConnector.java,8
1356,FileStreamSourceTask.java,45
1357,FileStreamSinkConnectorTest.java,7
1358,FileStreamSinkTaskTest.java,4
1359,FileStreamSourceConnectorTest.java,10
1360,FileStreamSourceTaskTest.java,14
1361,JsonConverter.java,155
1362,JsonDeserializer.java,5
1363,JsonSchema.java,3
1364,JsonSerializer.java,5
1365,JsonConverterTest.java,85
1366,CopycatStandalone.java,6
1367,WorkerConfig.java,45
1368,ConnectorConfig.java,48
1369,Copycat.java,8
1370,Herder.java,10
1371,SinkTaskContextImpl.java,0
1372,SourceTaskOffsetCommitter.java,14
1373,Worker.java,108
1374,WorkerSinkTask.java,128
1375,WorkerSinkTaskThread.java,0
1376,WorkerSourceTask.java,82
1377,WorkerTask.java,60
1378,StandaloneConnectorContext.java,2
1379,StandaloneHerder.java,74
1380,FileOffsetBackingStore.java,16
1381,MemoryOffsetBackingStore.java,12
1382,OffsetBackingStore.java,0
1383,OffsetStorageReaderImpl.java,17
1384,OffsetStorageWriter.java,18
1385,ConnectorTaskId.java,13
1386,FutureCallback.java,3
1387,ShutdownableThread.java,12
1388,WorkerSinkTaskTest.java,74
1389,WorkerSourceTaskTest.java,108
1390,WorkerTest.java,58
1391,StandaloneHerderTest.java,43
1392,FileOffsetBackingStoreTest.java,6
1393,OffsetStorageWriterTest.java,15
1394,ShutdownableThreadTest.java,5
1395,TestBackgroundThreadExceptionHandler.java,4
1396,ThreadedTest.java,2
1397,ClientQuotaManager.scala,101
1398,ThrottledResponse.scala,0
1399,QuotasTest.scala,14
1400,ClientQuotaManagerTest.scala,22
1401,ThrottledResponseExpirationTest.scala,6
1402,SSLConfigs.java,0
1403,Authenticator.java,7
1404,ChannelBuilder.java,0
1405,DefaultAuthenticator.java,0
1406,KafkaChannel.java,103
1407,PlaintextChannelBuilder.java,17
1408,PlaintextTransportLayer.java,25
1409,SSLChannelBuilder.java,7
1410,SSLTransportLayer.java,131
1411,TransportLayer.java,0
1412,DefaultPrincipalBuilder.java,0
1413,KafkaPrincipal.java,15
1414,PrincipalBuilder.java,0
1415,SSLFactory.java,40
1416,EchoServer.java,17
1417,SSLSelectorTest.java,16
1418,SSLFactoryTest.java,2
1419,TestSSLUtils.java,21
1420,SSLConsumerTest.scala,0
1421,SSLProducerSendTest.scala,0
1422,BaseConsumer.scala,0
1423,ConsoleConsumerTest.scala,30
1424,AppInfoParser.java,20
1425,test_mirror_maker.py,0
1426,mirror_maker.py,12
1427,tools_log4j.properties,0
1428,StopReplicaRequest.java,26
1429,StopReplicaResponse.java,9
1430,NoOpConsumerRebalanceListener.java,2
1431,CopycatSchema.java,66
1432,SchemaAndValue.java,10
1433,DataException.java,3
1434,SchemaBuilderException.java,3
1435,CopycatSchemaTest.java,29
1436,FieldTest.java,1
1437,SchemaBuilderTest.java,40
1438,StructTest.java,19
1439,copycat.py,40
1440,copycat_test.py,8
1441,MANIFEST.in,0
1442,StringConverter.java,13
1443,StringConverterTest.java,11
1444,OffsetUtils.java,10
1445,ManualMetadataUpdater.java,10
1446,MetadataUpdater.java,0
1447,BrokerNotAvailableException.java,2
1448,ControllerMovedException.java,2
1449,ChannelBuilders.java,32
1450,ControlledShutdownRequest.java,7
1451,ControlledShutdownResponse.java,7
1452,LeaderAndIsrRequest.java,25
1453,LeaderAndIsrResponse.java,15
1454,UpdateMetadataRequest.java,36
1455,UpdateMetadataResponse.java,6
1456,NetworkClientBlockingOps.scala,0
1457,KafkaPrincipalTest.java,1
1458,AuthorizationException.scala,0
1459,Acl.scala,0
1460,Authorizer.scala,0
1461,Operation.scala,0
1462,PermissionType.scala,0
1463,Resource.scala,0
1464,ResourceType.scala,0
1465,AclTest.scala,1
1466,OperationTest.scala,0
1467,PermissionTypeTest.scala,0
1468,ResourceTypeTest.scala,0
1469,consumer_performance.py,22
1470,end_to_end_latency.py,12
1471,producer_performance.py,18
1472,OffsetCommitCallback.java,0
1473,BaseTopicMetadataTest.scala,17
1474,PlaintextTopicMetadataTest.scala,0
1475,SslTopicMetadataTest.scala,0
1476,BaseReplicaFetchTest.scala,7
1477,PlaintextReplicaFetchTest.scala,0
1478,SslReplicaFetchTest.scala,0
1479,bootstrap-test-env.sh,0
1480,package-base-box.sh,0
1481,ZkNodeChangeNotificationListener.scala,17
1482,SimpleAclAuthorizer.scala,0
1483,ZkNodeChangeNotificationListenerTest.scala,9
1484,SimpleAclAuthorizerTest.scala,0
1485,OffsetAndMetadata.java,18
1486,copycat-distributed.sh,0
1487,copycat-distributed.properties,0
1488,CopycatDistributed.java,3
1489,KafkaOffsetBackingStore.java,36
1490,ConvertingFutureCallback.java,18
1491,KafkaOffsetBackingStoreTest.java,14
1492,ByteArrayProducerRecordEquals.java,11
1493,TestFuture.java,22
1494,copycat_distributed_test.py,13
1495,LongDeserializer.java,4
1496,LongSerializer.java,2
1497,KafkaStreaming.java,12
1498,StreamingConfig.java,10
1499,KStreamJob.java,0
1500,ProcessorJob.java,4
1501,WallclockTimestampExtractor.java,1
1502,KStream.java,0
1503,KStreamBuilder.java,0
1504,KStreamWindowed.java,0
1505,KeyValue.java,8
1506,KeyValueMapper.java,0
1507,Predicate.java,0
1508,SlidingWindowDef.java,31
1509,ValueJoiner.java,0
1510,ValueMapper.java,0
1511,Window.java,14
1512,WindowDef.java,0
1513,FilteredIterator.java,0
1514,KStreamBranch.java,6
1515,KStreamFilter.java,4
1516,KStreamFlatMap.java,9
1517,KStreamFlatMapValues.java,5
1518,KStreamImpl.java,228
1519,KStreamJoin.java,7
1520,KStreamMap.java,5
1521,KStreamMapValues.java,3
1522,KStreamPassThrough.java,2
1523,KStreamWindow.java,6
1524,KStreamWindowedImpl.java,0
1525,WindowSupport.java,0
1526,AbstractProcessor.java,4
1527,Processor.java,0
1528,ProcessorContext.java,0
1529,ProcessorDef.java,0
1530,RestoreFunc.java,0
1531,StateStore.java,3
1532,TimestampExtractor.java,0
1533,TopologyBuilder.java,0
